jou	uji	pSampleID	pStart	permalink
少女	FALSE	20-源氏1010_00021	212410	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,212410
少女	FALSE	20-源氏1010_00021	212770	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,212770
少女	FALSE	20-源氏1010_00021	213730	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,213730
少女	FALSE	20-源氏1010_00021	214680	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,214680
少女	FALSE	20-源氏1010_00021	215190	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,215190
少女	FALSE	20-源氏1010_00021	215520	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,215520
少女	FALSE	20-源氏1010_00021	215720	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,215720
少女	FALSE	20-源氏1010_00021	216050	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,216050
少女	FALSE	20-源氏1010_00021	218980	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,218980
少女	FALSE	20-源氏1010_00021	219490	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,219490
少女	FALSE	20-源氏1010_00021	219690	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,219690
少女	FALSE	20-源氏1010_00021	219960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,219960
少女	FALSE	20-源氏1010_00021	220110	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,220110
少女	FALSE	20-源氏1010_00021	220530	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,220530
少女	FALSE	20-源氏1010_00021	221230	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,221230
少女	FALSE	20-源氏1010_00021	222240	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,222240
少女	FALSE	20-源氏1010_00021	223160	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,223160
少女	FALSE	20-源氏1010_00021	223420	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,223420
少女	FALSE	20-源氏1010_00021	223650	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,223650
少女	FALSE	20-源氏1010_00021	224760	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,224760
少女	FALSE	20-源氏1010_00021	225520	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,225520
少女	FALSE	20-源氏1010_00021	225710	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,225710
少女	FALSE	20-源氏1010_00021	226000	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,226000
少女	FALSE	20-源氏1010_00021	226530	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,226530
少女	FALSE	20-源氏1010_00021	226670	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,226670
少女	FALSE	20-源氏1010_00021	227080	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,227080
少女	FALSE	20-源氏1010_00021	227380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,227380
少女	FALSE	20-源氏1010_00021	227640	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,227640
少女	FALSE	20-源氏1010_00021	228040	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,228040
少女	FALSE	20-源氏1010_00021	228540	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,228540
少女	FALSE	20-源氏1010_00021	229200	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,229200
少女	FALSE	20-源氏1010_00021	229570	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,229570
少女	FALSE	20-源氏1010_00021	229760	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,229760
少女	FALSE	20-源氏1010_00021	229960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,229960
少女	FALSE	20-源氏1010_00021	230660	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,230660
少女	FALSE	20-源氏1010_00021	231130	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,231130
少女	FALSE	20-源氏1010_00021	231470	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,231470
少女	FALSE	20-源氏1010_00021	231910	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,231910
少女	FALSE	20-源氏1010_00021	232450	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,232450
少女	FALSE	20-源氏1010_00021	232760	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,232760
少女	FALSE	20-源氏1010_00021	233130	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,233130
少女	FALSE	20-源氏1010_00021	233190	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,233190
少女	FALSE	20-源氏1010_00021	233440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,233440
少女	FALSE	20-源氏1010_00021	233640	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,233640
少女	FALSE	20-源氏1010_00021	233960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,233960
少女	FALSE	20-源氏1010_00021	234230	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,234230
少女	FALSE	20-源氏1010_00021	234550	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,234550
少女	FALSE	20-源氏1010_00021	234880	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,234880
少女	FALSE	20-源氏1010_00021	235010	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,235010
少女	FALSE	20-源氏1010_00021	235230	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,235230
少女	FALSE	20-源氏1010_00021	235430	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,235430
少女	FALSE	20-源氏1010_00021	236580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,236580
少女	FALSE	20-源氏1010_00021	237150	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,237150
少女	FALSE	20-源氏1010_00021	237440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00021,237440
玉鬘	FALSE	20-源氏1010_00022	10	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,10
玉鬘	FALSE	20-源氏1010_00022	760	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,760
玉鬘	FALSE	20-源氏1010_00022	1300	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,1300
玉鬘	FALSE	20-源氏1010_00022	1770	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,1770
玉鬘	FALSE	20-源氏1010_00022	3470	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,3470
玉鬘	FALSE	20-源氏1010_00022	4730	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,4730
玉鬘	FALSE	20-源氏1010_00022	4940	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,4940
玉鬘	FALSE	20-源氏1010_00022	5540	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,5540
玉鬘	FALSE	20-源氏1010_00022	8380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,8380
玉鬘	FALSE	20-源氏1010_00022	9140	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,9140
玉鬘	FALSE	20-源氏1010_00022	10580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,10580
玉鬘	FALSE	20-源氏1010_00022	10840	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,10840
玉鬘	FALSE	20-源氏1010_00022	11130	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,11130
玉鬘	FALSE	20-源氏1010_00022	11340	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,11340
玉鬘	FALSE	20-源氏1010_00022	12160	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,12160
玉鬘	FALSE	20-源氏1010_00022	12400	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,12400
玉鬘	FALSE	20-源氏1010_00022	13140	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,13140
玉鬘	FALSE	20-源氏1010_00022	14620	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,14620
玉鬘	FALSE	20-源氏1010_00022	15950	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,15950
玉鬘	FALSE	20-源氏1010_00022	16270	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,16270
玉鬘	FALSE	20-源氏1010_00022	16500	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,16500
玉鬘	FALSE	20-源氏1010_00022	18480	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,18480
玉鬘	FALSE	20-源氏1010_00022	18690	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,18690
玉鬘	FALSE	20-源氏1010_00022	18990	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,18990
玉鬘	FALSE	20-源氏1010_00022	19240	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,19240
玉鬘	FALSE	20-源氏1010_00022	20040	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,20040
玉鬘	FALSE	20-源氏1010_00022	20150	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,20150
玉鬘	FALSE	20-源氏1010_00022	20570	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,20570
玉鬘	FALSE	20-源氏1010_00022	21310	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,21310
玉鬘	FALSE	20-源氏1010_00022	21680	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,21680
玉鬘	FALSE	20-源氏1010_00022	22000	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,22000
玉鬘	FALSE	20-源氏1010_00022	22320	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,22320
玉鬘	FALSE	20-源氏1010_00022	22680	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,22680
玉鬘	FALSE	20-源氏1010_00022	22840	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,22840
玉鬘	FALSE	20-源氏1010_00022	23520	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,23520
玉鬘	FALSE	20-源氏1010_00022	23960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,23960
玉鬘	FALSE	20-源氏1010_00022	24370	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,24370
玉鬘	FALSE	20-源氏1010_00022	25030	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,25030
玉鬘	FALSE	20-源氏1010_00022	25550	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,25550
玉鬘	FALSE	20-源氏1010_00022	26190	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,26190
玉鬘	FALSE	20-源氏1010_00022	26670	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,26670
玉鬘	FALSE	20-源氏1010_00022	26950	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,26950
玉鬘	FALSE	20-源氏1010_00022	27380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,27380
玉鬘	FALSE	20-源氏1010_00022	27690	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,27690
玉鬘	FALSE	20-源氏1010_00022	27940	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,27940
玉鬘	FALSE	20-源氏1010_00022	28170	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,28170
玉鬘	FALSE	20-源氏1010_00022	28890	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,28890
玉鬘	FALSE	20-源氏1010_00022	29040	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,29040
玉鬘	FALSE	20-源氏1010_00022	29260	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,29260
玉鬘	FALSE	20-源氏1010_00022	30440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,30440
玉鬘	FALSE	20-源氏1010_00022	31010	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,31010
玉鬘	FALSE	20-源氏1010_00022	31310	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,31310
玉鬘	FALSE	20-源氏1010_00022	31940	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,31940
玉鬘	FALSE	20-源氏1010_00022	32180	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,32180
玉鬘	FALSE	20-源氏1010_00022	32540	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,32540
玉鬘	FALSE	20-源氏1010_00022	32720	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,32720
玉鬘	FALSE	20-源氏1010_00022	32900	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,32900
玉鬘	FALSE	20-源氏1010_00022	33750	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,33750
玉鬘	FALSE	20-源氏1010_00022	34240	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,34240
玉鬘	FALSE	20-源氏1010_00022	34570	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,34570
玉鬘	FALSE	20-源氏1010_00022	34900	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,34900
玉鬘	FALSE	20-源氏1010_00022	35400	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,35400
玉鬘	FALSE	20-源氏1010_00022	35660	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,35660
玉鬘	FALSE	20-源氏1010_00022	36040	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,36040
玉鬘	FALSE	20-源氏1010_00022	36100	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,36100
玉鬘	FALSE	20-源氏1010_00022	37030	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,37030
玉鬘	FALSE	20-源氏1010_00022	37140	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,37140
玉鬘	FALSE	20-源氏1010_00022	37470	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,37470
玉鬘	FALSE	20-源氏1010_00022	37770	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,37770
玉鬘	FALSE	20-源氏1010_00022	38170	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,38170
玉鬘	FALSE	20-源氏1010_00022	38510	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,38510
玉鬘	FALSE	20-源氏1010_00022	38750	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,38750
玉鬘	FALSE	20-源氏1010_00022	39190	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,39190
玉鬘	FALSE	20-源氏1010_00022	39960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,39960
玉鬘	FALSE	20-源氏1010_00022	40210	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,40210
玉鬘	FALSE	20-源氏1010_00022	40820	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,40820
玉鬘	FALSE	20-源氏1010_00022	41180	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,41180
玉鬘	FALSE	20-源氏1010_00022	41690	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,41690
玉鬘	FALSE	20-源氏1010_00022	41980	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,41980
玉鬘	FALSE	20-源氏1010_00022	42300	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,42300
玉鬘	FALSE	20-源氏1010_00022	42450	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,42450
玉鬘	FALSE	20-源氏1010_00022	42540	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,42540
玉鬘	FALSE	20-源氏1010_00022	42900	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,42900
玉鬘	FALSE	20-源氏1010_00022	45060	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,45060
玉鬘	FALSE	20-源氏1010_00022	45360	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,45360
玉鬘	FALSE	20-源氏1010_00022	45720	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,45720
玉鬘	FALSE	20-源氏1010_00022	46190	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,46190
玉鬘	FALSE	20-源氏1010_00022	46400	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,46400
玉鬘	FALSE	20-源氏1010_00022	47310	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,47310
玉鬘	FALSE	20-源氏1010_00022	47590	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,47590
玉鬘	FALSE	20-源氏1010_00022	47870	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,47870
玉鬘	FALSE	20-源氏1010_00022	48110	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,48110
玉鬘	FALSE	20-源氏1010_00022	48990	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,48990
玉鬘	FALSE	20-源氏1010_00022	49140	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,49140
玉鬘	FALSE	20-源氏1010_00022	49470	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,49470
玉鬘	FALSE	20-源氏1010_00022	49850	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,49850
玉鬘	FALSE	20-源氏1010_00022	50130	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,50130
玉鬘	FALSE	20-源氏1010_00022	50440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,50440
玉鬘	FALSE	20-源氏1010_00022	50830	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,50830
玉鬘	FALSE	20-源氏1010_00022	52630	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,52630
玉鬘	FALSE	20-源氏1010_00022	53560	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,53560
玉鬘	FALSE	20-源氏1010_00022	54010	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,54010
玉鬘	FALSE	20-源氏1010_00022	54550	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,54550
玉鬘	FALSE	20-源氏1010_00022	55000	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,55000
玉鬘	FALSE	20-源氏1010_00022	56200	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,56200
玉鬘	FALSE	20-源氏1010_00022	57300	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,57300
玉鬘	FALSE	20-源氏1010_00022	57660	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,57660
玉鬘	FALSE	20-源氏1010_00022	57790	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,57790
玉鬘	FALSE	20-源氏1010_00022	58180	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,58180
玉鬘	FALSE	20-源氏1010_00022	58980	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,58980
玉鬘	FALSE	20-源氏1010_00022	59400	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,59400
玉鬘	FALSE	20-源氏1010_00022	59660	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00022,59660
